pl_name,planet_status,mass,radius,type,orbital_period,semi_major_axis,star_name,star_distance,star_teff,star_radius,temp_calculated,mag_v,mag_j,mag_k,scale_factor,tsm,esm,alternate_names,updated,observation_type,reference,molecules,albedo,phase_curve,comments,molecules_cleaned,molecule_list
TRAPPIST-1 b,Confirmed,0.0027,0.09689,Warm,1.51087081,0.01111,TRAPPIST-1,12.1,2560.0,0.117,503.0,18.798,11.354,10.296,0.19,55.7344,9.7187,,3/24/24,G-B: High resolution IR,2106.11444,"{He"":""No detection""}""",0,No,,[],"No, He"
TRAPPIST-1 b,Confirmed,0.0027,0.09689,Warm,1.51087081,0.01111,TRAPPIST-1,12.1,2560.0,0.117,503.0,18.798,11.354,10.296,0.19,55.7344,9.7187,,3/24/24,JWST-MIRI,2303.14849,"{CO2"":""No detection""}""",No,No,Little or no planetary atmosphere redistributing radiation from the host star,[],"No, CO2"
TRAPPIST-1 b,Confirmed,0.0027,0.09689,Warm,1.51087081,0.01111,TRAPPIST-1,12.1,2560.0,0.117,503.0,18.798,11.354,10.296,0.19,55.7344,9.7187,,3/24/24,HST STIS,2506.1214,"{H"":""Upper limit""}""",No,No,"Lya is not very constrained due to the effect of microflares in the out-of-transit baseline, transit depth <20% at 5σ",[],"H, Upper"
TRAPPIST-1 b,Confirmed,0.0027,0.09689,Warm,1.51087081,0.01111,TRAPPIST-1,12.1,2560.0,0.117,503.0,18.798,11.354,10.296,0.19,55.7344,9.7187,,3/24/24,JWST-NIRISS,2309.07047,"{Featureless spectra"":""Detection""}""",No,No,Strong detection of stellar activity contamination,[],
TRAPPIST-1 c,Confirmed,0.00434,0.09421,Temperate,2.4218233,0.01521,TRAPPIST-1,12.1,2560.0,0.117,341.9,18.798,11.354,10.296,0.19,21.6662,1.7484,,6/20/23,JWST-NIRSpec,2412.16541,"{Featureless spectra"":""Detection""}""",No,No,This method enables epoch-specific stellar contamination corrections,[],
TRAPPIST-1 c,Confirmed,0.00434,0.09421,Temperate,2.4218233,0.01521,TRAPPIST-1,12.1,2560.0,0.117,341.9,18.798,11.354,10.296,0.19,21.6662,1.7484,,6/20/23,HST STIS,2506.1214,"{H"":""Upper limit""}""",No,No,"Lya is not very constrained due to the effect of microflares in the out-of-transit baseline, transit depth <20% at 5σ",[],"H, Upper"
TRAPPIST-1 c,Confirmed,0.00434,0.09421,Temperate,2.4218233,0.01521,TRAPPIST-1,12.1,2560.0,0.117,341.9,18.798,11.354,10.296,0.19,21.6662,1.7484,,6/20/23,JWST-MIRI,2023arXiv230610150Z,[],No,Yes,,[],
TRAPPIST-1 c,Confirmed,0.00434,0.09421,Temperate,2.4218233,0.01521,TRAPPIST-1,12.1,2560.0,0.117,341.9,18.798,11.354,10.296,0.19,21.6662,1.7484,,6/20/23,JWST-NIRISS,2409.19333,"{Featureless spectra"":""Detection""}""",No,No,Limits on the posible atmospheric compositions,[],
TRAPPIST-1 d,Confirmed,0.0013,0.0689,Temperate,4.04961,0.02144,TRAPPIST-1,12.1,2560.0,0.117,288.0,18.798,11.354,10.296,0.19,23.8336,0.3586,,11/23/22,HST STIS,2506.1214,"{H"":""Upper limit""}""",No,No,"Lya is not very constrained due to the effect of microflares in the out-of-transit baseline, transit depth <20% at 5σ",[],"H, Upper"
TRAPPIST-1 e,Confirmed,0.002,0.0819,Temperate,6.099615,0.02817,TRAPPIST-1,12.1,2560.0,0.117,251.3,18.798,11.354,10.296,0.19,22.7037,0.209,2MASS J23062928-0502285 e,12/25/24,G-B: High resolution IR,2106.11444,"{He"":""Theoretical prediction""}""",0,No,,[],He
TRAPPIST-1 e,Confirmed,0.002,0.0819,Temperate,6.099615,0.02817,TRAPPIST-1,12.1,2560.0,0.117,251.3,18.798,11.354,10.296,0.19,22.7037,0.209,2MASS J23062928-0502285 e,12/25/24,HST STIS,2506.1214,"{H"":""Upper limit""}""",No,No,"Lya is not very constrained due to the effect of microflares in the out-of-transit baseline, transit depth <20% at 5σ",[],"H, Upper"
TRAPPIST-1 f,Confirmed,0.0021,0.09323,Temperate,9.20669,0.0371,TRAPPIST-1,12.1,2560.0,0.117,219.0,18.798,11.354,10.296,0.19,27.7955,0.0972,,12/25/24,G-B: High resolution IR,2106.11444,"{He"":""No detection""}""",0,No,,[],"No, He"
TRAPPIST-1 f,Confirmed,0.0021,0.09323,Temperate,9.20669,0.0371,TRAPPIST-1,12.1,2560.0,0.117,219.0,18.798,11.354,10.296,0.19,27.7955,0.0972,,12/25/24,HST STIS,2506.1214,"{H"":""Upper limit""}""",No,No,"Lya is not very constrained due to the effect of microflares in the out-of-transit baseline, transit depth <20% at 5σ",[],"H, Upper"
TRAPPIST-1 g,Confirmed,0.00422,0.1005,Temperate,12.35294,0.0451,TRAPPIST-1,12.1,2560.0,0.117,198.6,18.798,11.354,10.296,0.19,15.7126,0.0499,,12/25/24,HST WFC3,2019AJ....157...11W,"{Featureless spectra"":""Detection""}""",No,No,,[],
TRAPPIST-1 g,Confirmed,0.00422,0.1005,Temperate,12.35294,0.0451,TRAPPIST-1,12.1,2560.0,0.117,198.6,18.798,11.354,10.296,0.19,15.7126,0.0499,,12/25/24,HST STIS,2506.1214,"{H"":""Upper limit""}""",No,No,"Lya is not very constrained due to the effect of microflares in the out-of-transit baseline, transit depth <20% at 5σ",[],"H, Upper"
TRAPPIST-1 h,Confirmed,0.001041,0.0674,Temperate,20.0,0.063,TRAPPIST-1,12.1,2560.0,0.117,168.0,18.798,11.354,10.296,0.19,16.2525,0.0045,,7/24/19,HST WFC3,2112.0551,"{Featureless spectra"":""Upper limit""}""",0,No,IR observations with HST/WFC3 G141. Flat line is the best retrieval model.,[],Upper
TRAPPIST-1 h,Confirmed,0.001041,0.0674,Temperate,20.0,0.063,TRAPPIST-1,12.1,2560.0,0.117,168.0,18.798,11.354,10.296,0.19,16.2525,0.0045,,7/24/19,HST STIS,2506.1214,"{H"":""Upper limit""}""",No,No,"Lya is not very constrained due to the effect of microflares in the out-of-transit baseline, transit depth <20% at 5σ",[],"H, Upper"
TRAPPIST-1 h,Confirmed,0.001041,0.0674,Temperate,20.0,0.063,TRAPPIST-1,12.1,2560.0,0.117,168.0,18.798,11.354,10.296,0.19,16.2525,0.0045,,7/24/19,HST WFC3,2203.13698,"{Featureless spectra"":""Detection""}""",0,No,,[],
TrES-1 b,Confirmed,0.761,1.099,Hot Jupiter,3.0300722,0.0393,TrES-1,157.0,5230.0,0.85,1172.865824,11.79,10.294,9.819,1.15,125.7236,106.2879,TrES-1,10/29/18,Spitzer,2014ApJ...797...42C,[],No,Yes,,[],
TrES-1 b,Confirmed,0.761,1.099,Hot Jupiter,3.0300722,0.0393,TrES-1,157.0,5230.0,0.85,1172.865824,11.79,10.294,9.819,1.15,125.7236,106.2879,TrES-1,10/29/18,Spitzer,2005ApJ...626..523C,[],0.31,No,"Thermal emission. Assuming black body, T=1060",[],
TrES-2 A b,Confirmed,1.253,1.189,Hot Jupiter,2.470613374,0.03555,TrES-2 A,220.0,5850.0,1.0,1455.0,11.41,,,1.15,,,"TrES-2, TrES-2 A b, Kepler-1 b",4/20/20,Spitzer,2010ApJ...710.1551O,"{Featureless spectra"":""Detection""}""",No,No,,[],
TrES-2 A b,Confirmed,1.253,1.189,Hot Jupiter,2.470613374,0.03555,TrES-2 A,220.0,5850.0,1.0,1455.0,11.41,,,1.15,,,"TrES-2, TrES-2 A b, Kepler-1 b",4/20/20,HST-Other,2014ApJ...797...42C,"{Featureless spectra"":""Detection""}""",No,No,,[],
TrES-3 b,Confirmed,1.91,1.305,Hot Jupiter,1.30618608,0.0226,TrES-3,231.337,5720.0,0.813,1654.323873,12.4,11.015,10.608,1.15,92.776,187.5688,TrES-3,9/13/22,HST WFC3,2506.12806,"{Molecular ratios: C\/O, etc..."":""Detection""}""",No,No,,[],"C, O"
TrES-3 b,Confirmed,1.91,1.305,Hot Jupiter,1.30618608,0.0226,TrES-3,231.337,5720.0,0.813,1654.323873,12.4,11.015,10.608,1.15,92.776,187.5688,TrES-3,9/13/22,Spitzer,2408.13308,[],0.5,Yes,Dayside and nightside temperatures from phase curve at 4.5 um.,[],
TrES-3 b,Confirmed,1.91,1.305,Hot Jupiter,1.30618608,0.0226,TrES-3,231.337,5720.0,0.813,1654.323873,12.4,11.015,10.608,1.15,92.776,187.5688,TrES-3,9/13/22,G-B: Low resolution visible,2209.0668,[],1,No,"Geometric albedo in Johnson B and Johnson V, respectively: 0.11 ± 0.12 and 0.04 ± 0.26",[],
TrES-4 b,Confirmed,0.917,1.706,Hot Jupiter,3.5539268,0.05084,TrES-4,479.0,6200.0,1.798,1777.940477,11.592,10.583,10.33,1.15,115.7454,76.0378,TrES-4,10/29/18,JWST-NIRSpec,2503.2428,"{H2O"":""Detection"",""CO"":""Detection"",""CO2"":""Detection""}""",No,No,,[],"CO2, H2O, CO"
TrES-4 b,Confirmed,0.917,1.706,Hot Jupiter,3.5539268,0.05084,TrES-4,479.0,6200.0,1.798,1777.940477,11.592,10.583,10.33,1.15,115.7454,76.0378,TrES-4,10/29/18,G-B: Low resolution visible,2305.19441,"{Featureless spectra"":""Detection""}""",No,No,,[],
TYC 8998-760-1 b,Confirmed,14.0,3.0,Hot Jupiter,,162.0,TYC 8998-760-1,94.6,4573.0,,1727.0,11.13,9.072,8.392,1.15,,,YSES 1 b,9/26/24,G-B: High resolution IR,2107.06297,"{Isotopic fractions"":""Detection""}""",0,No,,[],
ups And b,Confirmed,0.62,1.629623574,Hot Jupiter,4.61711,0.059,ups And,13.47,6212.0,1.631,1574.946758,4.09,3.175,2.859,1.15,4868.8475,2159.4555,HD 9826 b,8/16/19,G-B: High resolution IR,1707.01534,"{CO"":""Upper limit"",""H2O"":""Detection"",""CH4"":""Upper limit""}""",0,No,,[],"CH4, Upper, H2O, CO"
V 1298 Tau b,Confirmed,2.2,0.8217,Warm Jupiter,24.1382,0.1688,V 1298 Tau,108.5,4970.0,1.305,677.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution IR,2108.05358,"{He"":""No detection""}""",0,No,,[],"No, He"
V 1298 Tau b,Confirmed,2.2,0.8217,Warm Jupiter,24.1382,0.1688,V 1298 Tau,108.5,4970.0,1.305,677.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution IR,2110.10689,"{He"":""No detection""}""",No,No,Pre and post transit spectra from different nights than transit. Tentative absorption.,[],"No, He"
V 1298 Tau b,Confirmed,2.2,0.8217,Warm Jupiter,24.1382,0.1688,V 1298 Tau,108.5,4970.0,1.305,677.0,10.1,,,1.15,,,,11/19/21,HST WFC3,2312.16924,"{H2O"":""Detection""}""",No,No,Strong water feature at 1.4 um,[],H2O
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution IR,2108.05358,"{He"":""No detection""}""",0,No,,[],"No, He"
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution visible,2108.08851,"{H"":""No detection""}""",0,No,,[],"No, H"
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution visible,2107.01213,"{H"":""Upper limit""}""",0,No,"Ha variability, not clear if associated to the transiting planet",[],"H, Upper"
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution visible,2404.16732,"{H"":""Upper limit""}""",No,No,,[],"H, Upper"
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution IR,2404.16732,"{He"":""Upper limit""}""",No,No,,[],"Upper, He"
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,HST-COS,2024RNAAS...8...86F,"{C+"":""Upper limit"",""Si+"":""Upper limit""}""",No,No,"Upper limits for C II, C III, Si II, Si III",[],"Upper, C, Si"
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution IR,2405.17294,"{He"":""Upper limit""}""",No,No,New He I upper limit with NIRSPEC/Keck of 1.13% / 8.49 mA,[],"Upper, He"
V 1298 Tau c,Confirmed,0.087237012,0.4389,Hot,8.2479,0.0825,V 1298 Tau,108.5,4970.0,1.305,968.0,10.1,,,1.15,,,,11/19/21,HST WFC3,2407.14995,"{Molecular ratios: C\/O, etc..."":""Detection""}""",No,No,Comparison between planets b and c,[],"C, O"
V 1298 Tau d,Confirmed,0.118137392,0.5246,Hot,12.403,0.1083,V 1298 Tau,108.5,4970.0,1.305,845.0,10.1,,,1.15,,,,11/19/21,G-B: High resolution IR,2108.05358,"{He"":""Upper limit""}""",0,No,,[],"Upper, He"
VHS 1256-1257 b,Confirmed,19.0,1.25,Hot Jupiter,,179.0,VHS 1256-1257,12.7,2620.0,,1240.0,17.8,,,1.15,,,,3/24/24,JWST-MIRI,2209.0062,"{CH4"":""Detection"",""Na"":""Detection"",""H2O"":""Detection"",""K"":""Detection"",""Si"":""Detection""}""",No,No,,[],"CH4, Na, Si, K, H2O"
VHS 1256-1257 b,Confirmed,19.0,1.25,Hot Jupiter,,179.0,VHS 1256-1257,12.7,2620.0,,1240.0,17.8,,,1.15,,,,3/24/24,JWST-NIRSpec,2311.05349,"{Isotopic fractions"":""Detection"",""CO"":""Detection""}""",No,No,,[],CO
WASP-10 b,Confirmed,3.16,1.08,Hot Jupiter,3.0927616,0.0371,WASP-10,90.0,4675.0,0.783,1370.0,12.7,10.603,9.983,1.15,34.3067,170.9737,,5/30/14,G-B: Low resolution visible,2305.19441,"{Featureless spectra"":""Detection""}""",No,No,,[],
WASP-100 b,Confirmed,2.03,1.69,UltraHot Jupiter,2.849375,0.0457,WASP-100,364.411,6900.0,2.0,2710.0,10.8,9.928001,9.669,1.15,84.6586,133.3741,,05-05-2020,TESS,2020AJ....160..155W,[],0,Yes,Secondary eclipse (D=94+/-17 ppm) and planetary phase curve detected. Marginal eastward dayside brightness offset.,[],
WASP-100 b,Confirmed,2.03,1.69,UltraHot Jupiter,2.849375,0.0457,WASP-100,364.411,6900.0,2.0,2710.0,10.8,9.928001,9.669,1.15,84.6586,133.3741,,05-05-2020,TESS,2020MNRAS.494.4077J,[],0.16,Yes,,[],
WASP-101 b,Confirmed,0.5,1.36,Hot Jupiter,3.5857076,0.0496,WASP-101,201.224,6400.0,1.29,1573.0,10.3,9.334,9.075,1.15,328.5444,132.3943,,08-02-2024,G-B: High resolution visible,2403.15631,"{Na"":""Upper limit"",""H"":""Upper limit""}""",No,No,Featureless spectra around the Na doublet and Halpha,[],"H, Na, Upper"
WASP-101 b,Confirmed,0.5,1.36,Hot Jupiter,3.5857076,0.0496,WASP-101,201.224,6400.0,1.29,1573.0,10.3,9.334,9.075,1.15,328.5444,132.3943,,08-02-2024,HST WFC3,2017ApJ...835L..12W,"{Cloudy"":""Detection""}""",No,No,Rule out clear atmosphere at 13σ,[],
WASP-101 b,Confirmed,0.5,1.36,Hot Jupiter,3.5857076,0.0496,WASP-101,201.224,6400.0,1.29,1573.0,10.3,9.334,9.075,1.15,328.5444,132.3943,,08-02-2024,HST STIS,2023MNRAS.522..582R,"{Cloudy"":""Detection"",""Featureless spectra"":""Detection""}""",No,No,,[],
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,HST-Other,2112.09973,"{H-"":""Detection"",""H2O"":""Detection"",""FeH"":""Detection"",""CO"":""Upper limit"",""CH4"":""Upper limit""}""",0,Yes,HST+Spitzer data,[],"CH4, H, Upper, FeH, H2O, CO"
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,G-B:Low resolution IR,2303.13732,"{Molecular ratios: C/O, etc..."":""Detection""}""",No,No,,[],C/O
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,HST WFC3,2018AJ....156...17K,[],0,Yes,,[],
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,Spitzer,2018AJ....156...17K,[],0,Yes,Spitzer Channel 1 and Channel 2 phase curves,[],
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,Spitzer,2408.13308,[],0.25,Yes,Dayside and nightside temperatures from phase curve at 4.5 um.,[],
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,G-B: Low resolution visible,2015MNRAS.447..711S,[],0,No,"Planet radius measured in the g, r, i and z filters. Increasing radius at bluer wavelengths found.",[],
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,G-B: Low resolution visible,2016MNRAS.463...37S,[],0,No,"Planet radius in g, r, i, z filters corrected for the presence of a faint nearby star.",[],
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,HST WFC3,2020MNRAS.497.5155W,"{H2O"":""Detection""}""",0,No,H2O absorption detected at 4 sigma,[],H2O
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,HST WFC3,2204.11729,"{VO"":""Detection"",""TiO"":""Detection""}""",No,No,,[],"TiO, VO"
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,G-B: Low resolution visible,2105.00012,"{Na"":""Upper limit"",""TiO"":""Upper limit"",""H2O"":""Upper limit"",""HCN"":""Upper limit""}""",0,No,"V. high precision opt. trans. spec. Unocculted faculae (4.3sig), Na (2.8sig), TiO (2.1sig), H2O (1.9sig), HCN (1.7 sig).",[],"Na, Upper, H2O, HCN, TiO"
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,G-B: High resolution visible,2403.15631,"{Na"":""Upper limit"",""H"":""Upper limit""}""",No,No,Featureless spectra around the Na doublet and Halpha,[],"H, Na, Upper"
WASP-103 b,Confirmed,1.49,1.528,UltraHot Jupiter,0.925542,0.01985,WASP-103,470.0,6110.0,1.436,2508.0,12.0,11.1,10.767,1.15,89.2073,131.993,,04-04-2024,G-B: Low resolution visible,2209.0668,[],0.13,No,"geometric albedo in Johnson B and Johnson V, respectively: 0.13 ± 0.09 and 0.00 ± 0.12",[],
WASP-104 b,Confirmed,1.272,1.137,Hot Jupiter,1.7554137,0.02918,WASP-104,143.0,5450.0,0.93,1516.0,11.12,10.36,9.882,1.15,87.242,139.3542,,4/17/18,G-B: Low resolution visible,2021MNRAS.500.5420C,"{Rayleigh Scattering"":""Detection""}""",0,No,"Instruments: P200/DBSP, TCS/MuSCAT2 and K2.",[],
WASP-105 b,Confirmed,1.8,0.96,Hot Jupiter,7.87288,0.075,WASP-105,169.272,5070.0,0.9,900.0,12.1,10.456,9.935,1.15,22.5059,41.0021,,04-05-2024,G-B: High resolution visible,2403.15631,"{Na"":""Upper limit"",""H"":""Upper limit""}""",No,No,Featureless spectra around the Na doublet and Halpha,[],"H, Na, Upper"
WASP-106 b,Confirmed,1.925,1.085,Hot Jupiter,9.289715,0.0917,WASP-106,283.0,6000.0,1.85,1140.0,11.21,10.472,10.161,1.15,9.041,15.0342,,8/15/23,G-B: High resolution visible,2406.08558,"{H2O"":""Upper limit""}""",No,No,One transit with ESPRESSO,[],"Upper, H2O"
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,G-B: High resolution IR,2107.08999,"{He"":""Detection""}""",0,No,Detection of long post-transit tail,[],He
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,JWST-NIRSpec,2505.13602,"{SO2"":""Detection"",""CO2"":""Detection"",""Cloudy"":""Detection""}""",No,No,"evidence for evening--morning variation in SO2 and CO2, temperature and clouds",[],"SO2, CO2"
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,JWST-NIRISS,2505.20588,"{He"":""Detection"",""H2O"":""Detection"",""K"":""Upper limit""}""",No,No,,[],"K, Upper, H2O, He"
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,HST WFC3,2018Natur.557...68S,"{He"":""Detection""}""",No,No,,[],He
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,JWST-NIRCam,2405.11018,"{H2O"":""Detection"",""CO2"":""Detection"",""CO"":""Detection"",""CH4"":""Detection"",""SO2"":""Detection"",""NH3"":""Detection"",""Molecular ratios: C\/O, etc..."":""Detection""}""",No,No,,[],"CH4, NH3, CO2, C, SO2, O, H2O, CO"
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,G-B: High resolution IR,2019A&A...623A..58A,"{He"":""Detection""}""",0,No,Using CARMENES. The detection confirms previous detection done with HST/WFC3.,[],He
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,JWST-NIRCam,2406.09863,"{Cloudy"":""Detection""}""",No,No,Found limb asymmetry in cloud properties,[],
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,HST WFC3,2018ApJ...858L...6K,[],0,No,H2O absorption detected at 6.5 sigma,[],
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,JWST-MIRI,2311.12515,"{SO2"":""Detection"",""CH4"":""No detection"",""Cloudy"":""Detection"",""H2O"":""Detection""}""",No,No,,[],"No, SO2, CH4, H2O"
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,G-B: High resolution IR,2020AJ....159..115K,"{He"":""Detection""}""",0,No,30 sigma detection of excess He absorption in WASP-107b's atmosphere using Keck/NIRSPEC,[],He
WASP-107 b,Confirmed,0.12,0.94,Warm Jupiter,5.72149,0.055,WASP-107,64.7414,4430.0,0.66,739.9933284,11.6,9.378,8.637,1.15,796.0498,97.3879,,5/20/24,G-B: High resolution IR,2403.00608,"{He"":""Detection""}""",No,No,Confirmation of He detection with GIANO-B (8.17±0.80%),[],He
WASP-111 b,Confirmed,1.85,1.442,UltraHot Jupiter,2.310965,0.03914,WASP-111,210.0,6400.0,1.85,2140.0,10.3,,,1.15,,,,10/29/14,TESS,2020AJ....160..155W,[],0,Yes,Weak secondary eclipse detection (102+/-38 ppm),[],
WASP-117 b,Confirmed,0.3,0.98,Hot Jupiter,10.020593,0.0714,WASP-117,157.963,6040.0,1.17,1179.0,10.15,9.143,8.78,1.15,203.8436,61.3378,,7/31/24,HST WFC3,2021A&A...646A.168C,"{H2O"":""Detection""}""",0,No,,[],H2O
WASP-12 b,Confirmed,1.47,1.9,UltraHot Jupiter,1.09141937,0.02344,WASP-12,432.5,6360.0,1.657,2593.0,11.69,10.48,10.19,1.15,179.597,199.8144,,03-07-2022,TESS,2106.0261,[],0,Yes,"Secondary eclipse (443+/-86 ppm), planetary phase curve, marginal eastward offset, and stellar ellipsoidal distortion.",[],
WASP-12 b,Confirmed,1.47,1.9,UltraHot Jupiter,1.09141937,0.02344,WASP-12,432.5,6360.0,1.657,2593.0,11.69,10.48,10.19,1.15,179.597,199.8144,,03-07-2022,HST WFC3,1309.5261,"{TiO"":""No detection""}""",0,No,,[],"No, TiO"
WASP-12 b,Confirmed,1.47,1.9,UltraHot Jupiter,1.09141937,0.02344,WASP-12,432.5,6360.0,1.657,2593.0,11.69,10.48,10.19,1.15,179.597,199.8144,,03-07-2022,HST WFC3,2018AJ....155..156T,"{H2O"":""Detection""}""",0,No,,[],H2O
WASP-12 b,Confirmed,1.47,1.9,UltraHot Jupiter,1.09141937,0.02344,WASP-12,432.5,6360.0,1.657,2593.0,11.69,10.48,10.19,1.15,179.597,199.8144,,03-07-2022,HST WFC3,1805.10671,"{He"":""No detection""}""",0,No,There is no significant increase in transit depth at 10833 Angs.,[],"No, He"
WASP-12 b,Confirmed,1.47,1.9,UltraHot Jupiter,1.09141937,0.02344,WASP-12,432.5,6360.0,1.657,2593.0,11.69,10.48,10.19,1.15,179.597,199.8144,,03-07-2022,Spitzer,2019MNRAS.489.1995B,[],0,Yes,Evidence for CO emission from gas lost by the planet,[],
WASP-12 b,Confirmed,1.47,1.9,UltraHot Jupiter,1.09141937,0.02344,WASP-12,432.5,6360.0,1.657,2593.0,11.69,10.48,10.19,1.15,179.597,199.8144,,03-07-2022,HST STIS,2017ApJ...847L...2B,[],0.064,No,Albedo measured to be < 0.064 (97.5% confidence level) across 290-570 nm,[],
WASP-12 b,Confirmed,1.47,1.9,UltraHot Jupiter,1.09141937,0.02344,WASP-12,432.5,6360.0,1.657,2593.0,11.69,10.48,10.19,1.15,179.597,199.8144,,03-07-2022,HST WFC3,2015ApJ...814...66K,[],0,No,H2O absorption detected at 7 sigma,[],
